fold,sample_size,initial_fleet_hash,mechanism_id,dispatch_strategy,pricing_scenario,supply_scenario,av_penetration,odd_profile,cancellation_reason,orders
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,,1329
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,124
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,,1328
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,125
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,,1329
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,ODD Gate Only,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,124
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,128
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,,1335
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,117
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,1
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1306
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,145
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,2
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1300
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,150
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,3
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,,1321
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_passenger_rejection,126
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_patience_timeout,6
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,,1320
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_odd_feasible_av,2
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_passenger_rejection,125
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_patience_timeout,6
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_passenger_rejection,128
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,128
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,,1322
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_passenger_rejection,127
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_patience_timeout,4
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,,1328
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,moderate,0.5,moderate_av,cancelled_passenger_rejection,125
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,,1329
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,124
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,126
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,2
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,,1321
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_passenger_rejection,126
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,conservative_av,cancelled_patience_timeout,6
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,,1320
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_odd_feasible_av,2
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_passenger_rejection,125
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,intersection_sensitive_av,cancelled_patience_timeout,6
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,mature_av,cancelled_passenger_rejection,128
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,,1325
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,128
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,,1322
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_passenger_rejection,127
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.5,uncertainty_sensitive_av,cancelled_patience_timeout,4
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,,1335
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_passenger_rejection,117
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,moderate,0.5,moderate_av,cancelled_patience_timeout,1
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,,1301
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_available_vehicle,21
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_no_spatial_candidate,26
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_passenger_rejection,149
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,moderate,0.5,moderate_av,cancelled_patience_timeout,3
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,,1315
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_no_available_vehicle,21
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_no_spatial_candidate,26
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,conservative_av,cancelled_passenger_rejection,138
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,,1315
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_no_available_vehicle,21
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_no_spatial_candidate,26
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,intersection_sensitive_av,cancelled_passenger_rejection,138
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,,1315
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_no_available_vehicle,21
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_no_spatial_candidate,26
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,mature_av,cancelled_passenger_rejection,138
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,,1315
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_available_vehicle,21
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,moderate,0.0,moderate_av,cancelled_no_spatial_candidate,26
