date,order_id,from_link_id,to_link_id,reason
20161022,0ef511f47bbbadfc8fbec65f74320f72,334802599_8864,156593905_8875,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,152427991_2563,26174011_2565,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,162532790_2500,162540383_2627,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,162540383_2627,162532933_2408,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,162532933_2408,381473319_2222,flagged_direction_gap
20161022,0ef511f47bbbadfc8fbec65f74320f72,381473319_2222,55696757_2451,flagged_direction_gap
20161022,191777f86ddc50eca7ef72ec8dcbed49,260087891_2263,259480949_2293,flagged_direction_gap
20161022,191777f86ddc50eca7ef72ec8dcbed49,334648915_2358,335527364_2362,flagged_direction_gap
20161022,1b6feaf6eb1815a0c38c04e239692ffd,335518776_10096,335525203_10129,flagged_direction_gap
20161022,21174ab842057ea2b458476e725e750f,246573569_4117,28258942_4118,flagged_direction_gap
20161022,21174ab842057ea2b458476e725e750f,28258922_2604,390004582_2605,flagged_direction_gap
20161022,2213e05edf44c3d780760b74d7a3dc1b,142432189_2346,55697488_1911,flagged_direction_gap
20161022,23dd03d264df7344d8b640a7b05f32d6,266847611_10430,266583979_10095,flagged_direction_gap
20161022,24f1c1c07f2bba7125cd4e5eea064660,266583965_9473,335518753_9286,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,142323472_8540,272804279_8766,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,272804279_8766,263572152_8751,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,142323482_8778,235264614_8773,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,235264614_8773,26174009_2303,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,266795179_4103,59868467_4148,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,59868467_4148,266795179_4103,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,59140337_4325,142324647_4315,flagged_direction_gap
20161022,285d7903d01b284520d41c36a298356e,142324647_4315,59140301_4321,flagged_direction_gap
20161022,288610cd5208637ccafb52246a79ec99,59140315_4362,59140302_4307,flagged_direction_gap
20161022,288610cd5208637ccafb52246a79ec99,59140302_4307,59868470_4291,flagged_direction_gap
20161022,288610cd5208637ccafb52246a79ec99,59868470_4291,337335331_4304,flagged_direction_gap
20161022,2963086c5abaeeb3bb6833c685b00619,334648934_2579,137828494_2580,flagged_direction_gap
20161022,2963086c5abaeeb3bb6833c685b00619,137828494_2580,152427722_8872,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,28296475_4216,59868448_4217,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,59868448_4217,242758174_4229,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,242758174_4229,456638608_4231,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,456638608_4231,242758174_4229,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,242758174_4229,277555003_4267,flagged_direction_gap
20161022,2d62d348a4031c3f1955d49138a727c2,277555003_4267,447556696_4426,flagged_direction_gap
20161022,2f90faa37caf40d1bfc45990dfc0372e,55684798_2296,55692239_2275,flagged_direction_gap
20161022,2f90faa37caf40d1bfc45990dfc0372e,55692239_2275,55684798_2296,flagged_direction_gap
20161022,2f90faa37caf40d1bfc45990dfc0372e,266795205_2235,260087891_2263,flagged_direction_gap
20161022,2f90faa37caf40d1bfc45990dfc0372e,260087891_2263,28258939_2352,flagged_direction_gap
20161022,339995114504e547e4d8b342986506ef,277672363_3949,28296475_4216,flagged_direction_gap
20161022,339995114504e547e4d8b342986506ef,28296475_4216,333403960_4209,flagged_direction_gap
20161022,353ba05dc0762f3b09566b57bb5bcd76,28258007_2668,258742307_2667,flagged_direction_gap
20161022,353ba05dc0762f3b09566b57bb5bcd76,258742307_2667,457984361_2718,flagged_direction_gap
