epoch_id,condition,layer,category,waiting_order_count,E_AV,U_AV,M_AV,O_HA,E_HV
2100,D2,VALID_ETA,M_CAPABILITY_HARD,5,0,0,0,0,85
2100,D2,VALID_ETA,FALLBACK_EVIDENCE,18,0,0,0,0,289
2100,D2,PATIENCE,ORIGINAL_REVERSE,41,0,0,0,0,14
2100,D2,PATIENCE,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D2,PATIENCE,FALLBACK_EVIDENCE,18,0,0,0,0,6
2100,D2,SESSION,ORIGINAL_REVERSE,41,0,0,0,0,5
2100,D2,SESSION,M_CAPABILITY_HARD,5,0,0,0,0,0
2100,D2,SESSION,FALLBACK_EVIDENCE,18,0,0,0,0,1
2100,D3,SPATIAL,ORIGINAL_REVERSE,41,5301,41,40,41,3132
2100,D3,SPATIAL,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D3,SPATIAL,FALLBACK_EVIDENCE,18,1883,18,18,18,1157
2100,D3,PASSENGER,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D3,PASSENGER,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D3,PASSENGER,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D3,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D3,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D3,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D3,CAPABILITY_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D3,CAPABILITY_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D3,CAPABILITY_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D3,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,41,1360,11,11,11,3132
2100,D3,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,5,8,1,1,1,439
2100,D3,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D3,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,41,1360,11,11,11,3132
2100,D3,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,5,8,1,1,1,439
2100,D3,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D3,TOPK,ORIGINAL_REVERSE,41,121,11,11,11,602
2100,D3,TOPK,M_CAPABILITY_HARD,5,8,1,1,1,85
2100,D3,TOPK,FALLBACK_EVIDENCE,18,121,11,11,11,187
2100,D3,VALID_ETA,ORIGINAL_REVERSE,41,121,11,11,11,602
2100,D3,VALID_ETA,M_CAPABILITY_HARD,5,8,1,1,1,85
2100,D3,VALID_ETA,FALLBACK_EVIDENCE,18,121,11,11,11,187
2100,D3,PATIENCE,ORIGINAL_REVERSE,41,17,5,5,1,14
2100,D3,PATIENCE,M_CAPABILITY_HARD,5,5,1,1,0,0
2100,D3,PATIENCE,FALLBACK_EVIDENCE,18,17,5,5,1,6
2100,D3,SESSION,ORIGINAL_REVERSE,41,17,5,5,0,5
2100,D3,SESSION,M_CAPABILITY_HARD,5,5,1,1,0,0
2100,D3,SESSION,FALLBACK_EVIDENCE,18,17,5,5,0,1
2100,D4,SPATIAL,ORIGINAL_REVERSE,41,5301,41,40,41,3132
2100,D4,SPATIAL,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,SPATIAL,FALLBACK_EVIDENCE,18,1883,18,18,18,1157
2100,D4,PASSENGER,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D4,PASSENGER,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,PASSENGER,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D4,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D4,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D4,CAPABILITY_HARD,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D4,CAPABILITY_HARD,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,CAPABILITY_HARD,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D4,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D4,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D4,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,41,4126,28,28,28,3132
2100,D4,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,5,711,5,5,5,439
2100,D4,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,18,1360,11,11,11,1157
2100,D4,TOPK,ORIGINAL_REVERSE,41,331,28,28,28,408
2100,D4,TOPK,M_CAPABILITY_HARD,5,63,5,5,5,30
2100,D4,TOPK,FALLBACK_EVIDENCE,18,121,11,11,11,187
2100,D4,VALID_ETA,ORIGINAL_REVERSE,41,331,28,28,28,408
2100,D4,VALID_ETA,M_CAPABILITY_HARD,5,63,5,5,5,30
2100,D4,VALID_ETA,FALLBACK_EVIDENCE,18,121,11,11,11,187
2100,D4,PATIENCE,ORIGINAL_REVERSE,41,40,8,7,2,14
2100,D4,PATIENCE,M_CAPABILITY_HARD,5,8,2,2,0,0
2100,D4,PATIENCE,FALLBACK_EVIDENCE,18,17,5,5,1,6
2100,D4,SESSION,ORIGINAL_REVERSE,41,40,8,7,0,5
2100,D4,SESSION,M_CAPABILITY_HARD,5,8,2,2,0,0
2100,D4,SESSION,FALLBACK_EVIDENCE,18,17,5,5,0,1
2300,D0,SPATIAL,ORIGINAL_REVERSE,20,2747,20,20,20,1233
2300,D0,SPATIAL,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D0,SPATIAL,FALLBACK_EVIDENCE,9,1365,9,9,9,605
2300,D0,PASSENGER,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D0,PASSENGER,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D0,PASSENGER,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D0,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D0,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D0,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D0,CAPABILITY_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D0,CAPABILITY_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D0,CAPABILITY_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D0,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,20,889,7,7,7,1233
2300,D0,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D0,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D0,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,20,0,0,0,0,1233
2300,D0,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D0,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,9,0,0,0,0,605
2300,D0,TOPK,ORIGINAL_REVERSE,20,0,0,0,0,340
2300,D0,TOPK,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D0,TOPK,FALLBACK_EVIDENCE,9,0,0,0,0,161
2300,D0,VALID_ETA,ORIGINAL_REVERSE,20,0,0,0,0,340
2300,D0,VALID_ETA,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D0,VALID_ETA,FALLBACK_EVIDENCE,9,0,0,0,0,161
2300,D0,PATIENCE,ORIGINAL_REVERSE,20,0,0,0,0,3
2300,D0,PATIENCE,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D0,PATIENCE,FALLBACK_EVIDENCE,9,0,0,0,0,1
2300,D0,SESSION,ORIGINAL_REVERSE,20,0,0,0,0,0
2300,D0,SESSION,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D0,SESSION,FALLBACK_EVIDENCE,9,0,0,0,0,0
2300,D1,SPATIAL,ORIGINAL_REVERSE,20,2747,20,20,20,1233
2300,D1,SPATIAL,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D1,SPATIAL,FALLBACK_EVIDENCE,9,1365,9,9,9,605
2300,D1,PASSENGER,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D1,PASSENGER,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D1,PASSENGER,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D1,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D1,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D1,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D1,CAPABILITY_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D1,CAPABILITY_HARD,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D1,CAPABILITY_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D1,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,20,1564,11,11,11,1233
2300,D1,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D1,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,9,866,6,6,6,605
2300,D1,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,20,1564,11,11,11,1233
2300,D1,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D1,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,9,866,6,6,6,605
2300,D1,TOPK,ORIGINAL_REVERSE,20,136,11,11,11,240
2300,D1,TOPK,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D1,TOPK,FALLBACK_EVIDENCE,9,85,6,6,6,95
2300,D1,VALID_ETA,ORIGINAL_REVERSE,20,136,11,11,11,240
2300,D1,VALID_ETA,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D1,VALID_ETA,FALLBACK_EVIDENCE,9,85,6,6,6,95
2300,D1,PATIENCE,ORIGINAL_REVERSE,20,0,0,0,0,3
2300,D1,PATIENCE,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D1,PATIENCE,FALLBACK_EVIDENCE,9,0,0,0,0,1
2300,D1,SESSION,ORIGINAL_REVERSE,20,0,0,0,0,0
2300,D1,SESSION,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D1,SESSION,FALLBACK_EVIDENCE,9,0,0,0,0,0
2300,D2,SPATIAL,ORIGINAL_REVERSE,20,2747,20,20,20,1233
2300,D2,SPATIAL,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,SPATIAL,FALLBACK_EVIDENCE,9,1365,9,9,9,605
2300,D2,PASSENGER,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D2,PASSENGER,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,PASSENGER,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D2,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D2,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D2,CAPABILITY_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D2,CAPABILITY_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,CAPABILITY_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D2,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,20,1138,9,9,9,1233
2300,D2,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D2,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,20,0,0,0,0,1233
2300,D2,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,9,0,0,0,0,605
2300,D2,TOPK,ORIGINAL_REVERSE,20,0,0,0,0,340
2300,D2,TOPK,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,TOPK,FALLBACK_EVIDENCE,9,0,0,0,0,161
2300,D2,VALID_ETA,ORIGINAL_REVERSE,20,0,0,0,0,340
2300,D2,VALID_ETA,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D2,VALID_ETA,FALLBACK_EVIDENCE,9,0,0,0,0,161
2300,D2,PATIENCE,ORIGINAL_REVERSE,20,0,0,0,0,3
2300,D2,PATIENCE,M_CAPABILITY_HARD,1,1,1,1,0,0
2300,D2,PATIENCE,FALLBACK_EVIDENCE,9,0,0,0,0,1
2300,D2,SESSION,ORIGINAL_REVERSE,20,0,0,0,0,0
2300,D2,SESSION,M_CAPABILITY_HARD,1,1,1,1,0,0
2300,D2,SESSION,FALLBACK_EVIDENCE,9,0,0,0,0,0
2300,D3,SPATIAL,ORIGINAL_REVERSE,20,2747,20,20,20,1233
2300,D3,SPATIAL,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D3,SPATIAL,FALLBACK_EVIDENCE,9,1365,9,9,9,605
2300,D3,PASSENGER,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D3,PASSENGER,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D3,PASSENGER,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D3,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D3,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D3,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D3,CAPABILITY_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D3,CAPABILITY_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D3,CAPABILITY_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D3,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,20,889,7,7,7,1233
2300,D3,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D3,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D3,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,20,889,7,7,7,1233
2300,D3,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D3,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D3,TOPK,ORIGINAL_REVERSE,20,95,7,7,7,264
2300,D3,TOPK,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D3,TOPK,FALLBACK_EVIDENCE,9,95,7,7,7,85
2300,D3,VALID_ETA,ORIGINAL_REVERSE,20,95,7,7,7,264
2300,D3,VALID_ETA,M_CAPABILITY_HARD,1,0,0,0,0,8
2300,D3,VALID_ETA,FALLBACK_EVIDENCE,9,95,7,7,7,85
2300,D3,PATIENCE,ORIGINAL_REVERSE,20,0,0,0,0,3
2300,D3,PATIENCE,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D3,PATIENCE,FALLBACK_EVIDENCE,9,0,0,0,0,1
2300,D3,SESSION,ORIGINAL_REVERSE,20,0,0,0,0,0
2300,D3,SESSION,M_CAPABILITY_HARD,1,0,0,0,0,0
2300,D3,SESSION,FALLBACK_EVIDENCE,9,0,0,0,0,0
2300,D4,SPATIAL,ORIGINAL_REVERSE,20,2747,20,20,20,1233
2300,D4,SPATIAL,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,SPATIAL,FALLBACK_EVIDENCE,9,1365,9,9,9,605
2300,D4,PASSENGER,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D4,PASSENGER,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,PASSENGER,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D4,PHYSICAL_DIRECTION_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D4,PHYSICAL_DIRECTION_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,PHYSICAL_DIRECTION_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D4,CAPABILITY_HARD,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D4,CAPABILITY_HARD,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,CAPABILITY_HARD,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D4,STRUCTURAL_ROUTE,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D4,STRUCTURAL_ROUTE,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,STRUCTURAL_ROUTE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D4,PRE_TOPK_EVIDENCE,ORIGINAL_REVERSE,20,1837,15,15,15,1233
2300,D4,PRE_TOPK_EVIDENCE,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,PRE_TOPK_EVIDENCE,FALLBACK_EVIDENCE,9,889,7,7,7,605
2300,D4,TOPK,ORIGINAL_REVERSE,20,179,15,15,15,204
2300,D4,TOPK,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,TOPK,FALLBACK_EVIDENCE,9,95,7,7,7,85
2300,D4,VALID_ETA,ORIGINAL_REVERSE,20,179,15,15,15,204
2300,D4,VALID_ETA,M_CAPABILITY_HARD,1,5,1,1,1,8
2300,D4,VALID_ETA,FALLBACK_EVIDENCE,9,95,7,7,7,85
2300,D4,PATIENCE,ORIGINAL_REVERSE,20,8,2,2,0,3
2300,D4,PATIENCE,M_CAPABILITY_HARD,1,1,1,1,0,0
2300,D4,PATIENCE,FALLBACK_EVIDENCE,9,0,0,0,0,1
2300,D4,SESSION,ORIGINAL_REVERSE,20,8,2,2,0,0
2300,D4,SESSION,M_CAPABILITY_HARD,1,1,1,1,0,0
2300,D4,SESSION,FALLBACK_EVIDENCE,9,0,0,0,0,0
